mape_index,mape_abs,final_ratio,country,base_year,horizon
4.360118992658516,4.360148265182445,1.0824919525730643,Hungary,1980,43
0.9615030782260848,0.9614990191919536,1.0134555425733696,Hungary,1990,33
2.728985022659432,2.7289762952359577,0.9276010174666934,Hungary,2000,23
7.617707300493458,7.617707300493455,1.0804963989743388,Iceland,1970,53
2.4438689379676184,2.4438689379676184,0.9444113404969082,Iceland,1980,43
3.1229158418597556,3.1227801955338776,0.8770600265346319,Iceland,1990,33
5.494993829567866,5.49438111858353,0.8477617914958304,Iceland,2000,23
19.24717777542842,19.247153766873826,1.4631879841687259,Ireland,1970,53
14.974457970306016,14.974525300542233,1.2375517130878158,Ireland,1980,43
6.794939835247504,6.794939835247507,0.84111682923472,Ireland,1990,33
10.043677921259054,10.04361352586322,0.8208768978711708,Ireland,2000,23
8.316470870646251,8.316502874357914,0.9352741408261677,Israel,1970,53
11.55167743012628,11.55165488568232,0.8198476594936743,Israel,1980,43
14.14025134732687,14.140233750536266,0.7961302050968028,Israel,1990,33
3.468719925912373,3.4687054937073962,0.9271963102452796,Israel,2000,23
8.243833336498865,8.243834878314651,1.2309909820760094,Italy,1970,53
2.9783142406051533,2.9783142406051524,0.9170645453899177,Italy,1980,43
5.753664979387995,5.753664979387971,0.8548428725794904,Italy,1990,33
6.390110593332916,6.390112082302492,0.8761884525946915,Italy,2000,23
2.9691008607780267,2.9691002776369793,1.0884604507564057,Japan,1970,53
0.9966362863304663,0.9966362863304669,1.0070155618559535,Japan,1980,43
1.3155588621152845,1.3155573580267141,0.9604103319896135,Japan,1990,33
1.398777214138707,1.3987765035234352,0.9593170596020577,Japan,2000,23
11.930881825658393,11.930881825658384,1.3584424293371808,Latvia,1970,53
13.344312433397343,13.344334033162037,1.339245282234959,Latvia,1980,43
23.625402259928716,23.62540225992872,1.4617102228639498,Latvia,1990,33
5.994272062668761,5.994230826151456,1.0811273269799733,Latvia,2000,23
20.67098706147847,20.671001920794456,1.671575440808127,Lithuania,1970,53
15.55653894491792,15.556508656802434,1.395982689317269,Lithuania,1980,43
22.979380007809844,22.979380007809816,1.4481593932899066,Lithuania,1990,33
10.959955743483953,10.959955743483969,1.1465023251953355,Lithuania,2000,23
21.376832765737287,21.37617041031372,0.505702475502016,Luxembourg,1970,53
22.632737303955693,22.632537081775205,0.46657077010957126,Luxembourg,1980,43
21.79384108185539,21.793841081855415,0.5365283200799901,Luxembourg,1990,33
15.795206508433349,15.794858579548718,0.661702689795811,Luxembourg,2000,23
61.424318535065936,61.42432488848393,2.908584175198479,Mexico,1970,53
33.437986578785036,33.43798856150903,1.8863633125879917,Mexico,1980,43
13.863446577239355,13.863445273437414,1.3380376645067957,Mexico,1990,33
5.277496979807505,5.27749501390388,1.1295536891625853,Mexico,2000,23
9.305560385796351,9.30553781595359,1.1979523966137702,Netherlands,1970,53
6.80492382922804,6.804917569848875,0.8103362458958641,Netherlands,1980,43
5.5241194072512005,5.524113513149218,0.8489123251548246,Netherlands,1990,33
2.921809628029144,2.9218398539589203,0.9058085598202857,Netherlands,2000,23
13.823415308209308,13.823446453488083,1.2717069366115492,New Zealand,1970,53
7.696794935627784,7.696745931712293,0.78901706278179,New Zealand,1980,43
8.39590117854452,8.39590117854453,0.8171361312398413,New Zealand,1990,33
7.612460534730987,7.612484484379007,0.8379982130967373,New Zealand,2000,23
4.090213746904961,4.090236783660631,1.0425057199526326,Norway,1970,53
9.112690687651481,9.112690687651472,0.7510323625914205,Norway,1980,43
7.218676803699458,7.218764303532678,0.8163652370819292,Norway,1990,33
7.039276596792392,7.039317996692819,0.8443406904193608,Norway,2000,23
7.786767202932715,7.786764220536882,1.2143948701852227,Poland,1970,53
9.8075057876331,9.8075212202146,1.223038850090456,Poland,1980,43
6.253919600597771,6.253922392678972,1.1062428684924421,Poland,1990,33
0.6979430208664489,0.6979430208664518,0.9613373809682358,Poland,2000,23
18.869166913072686,18.869166913072682,1.5983820419136734,Portugal,1970,53
9.702854632520582,9.702854632520607,1.2271100526140581,Portugal,1980,43
3.0151529977721707,3.015141824391674,0.9319582548470182,Portugal,1990,33
1.6957778305200262,1.6957603319098975,0.9554620107619952,Portugal,2000,23
46.53057497884076,46.53057497884073,2.3420750027399393,Republic of Korea,1970,53
13.010593091064178,13.010595458151252,1.3184376113625067,Republic of Korea,1980,43
2.0508561275120867,2.050855146887615,0.9810531499754149,Republic of Korea,1990,33
1.4349589066480761,1.434958488902099,0.9743911945168587,Republic of Korea,2000,23
9.691940866754566,9.69194086675454,1.273437526201593,Slovakia,1970,53
10.557837000549391,10.55785921583552,1.2407821507897496,Slovakia,1980,43
6.305875830085982,6.305875830085961,1.112138747931237,Slovakia,1990,33
1.1816033030363609,1.1816061813014622,0.9463651338219204,Slovakia,2000,23
2.708035216197082,2.7080352161970818,1.0414020013874146,Slovenia,1970,53
5.991058941372565,5.9912260257908505,1.0921232880540097,Slovenia,1980,43
3.1660203139617606,3.166020313961762,0.8888057541061021,Slovenia,1990,33
5.004661314354014,5.004661314354014,0.8680861672990878,Slovenia,2000,23
10.143099660013128,10.143104203259561,1.2837930422703885,Spain,1970,53
2.7018916617798467,2.701895922824554,1.0314065225175393,Spain,1980,43
10.41691956591095,10.416913141392117,0.7820878950369882,Spain,1990,33
10.783583339960334,10.783581368153197,0.8141122625913264,Spain,2000,23
6.93975193254878,6.9397412828927125,0.7796461301878519,Sweden,1970,53
10.627692052314432,10.627684032907197,0.7205593178024607,Sweden,1980,43
4.701191986270376,4.701203121171494,0.8571582760736051,Sweden,1990,33
8.112870790354682,8.112861372766233,0.8101588374993668,Sweden,2000,23
4.271539919768204,4.271536508214103,0.8562828346372717,Switzerland,1970,53
14.184305332998234,14.184292473469679,0.6610137998066657,Switzerland,1980,43
11.812235783618931,11.812235783618922,0.7255986128317348,Switzerland,1990,33
9.60327795525382,9.603277955253809,0.788646401380809,Switzerland,2000,23
46.53579125968491,46.5357950570161,2.399356580054866,Türkiye,1970,53
22.26837499315728,22.268377685770524,1.6151053173739034,Türkiye,1980,43
7.303146542208887,7.3031447316285565,1.159817332516398,Türkiye,1990,33
1.6821115614612043,1.6821141602902792,1.0213361431857815,Türkiye,2000,23
7.432151815781076,7.432151815781047,1.11852124173338,United Kingdom,1970,53
4.437993931596542,4.4379939315965355,0.8569350324006324,United Kingdom,1980,43
5.32711464978134,5.327114649781333,0.8532809223098776,United Kingdom,1990,33
6.869707553162168,6.869709130109196,0.8505961795360746,United Kingdom,2000,23
0.5357317514501767,0.5357320645426585,1.0270535726190468,United States,1970,53
10.421013459396914,10.421013849110263,0.7793142370724142,United States,1980,43
7.658412928046154,7.658413292494797,0.8556945539006712,United States,1990,33
5.429555212151769,5.429554905785964,0.9008997923334331,United States,2000,23
